DATE,1 YR,2 YR
6/28/2013,0.1500,0.36
7/31/2013,0.1100,0.31
8/30/2013,0.1300,0.39
9/30/2013,0.1000,0.33
10/31/2013,0.1000,0.31
11/29/2013,0.1300,0.28
12/31/2013,0.1300,0.38
1/31/2014,0.1000,0.34
2/28/2014,0.1200,0.33
3/31/2014,0.1300,0.44
4/30/2014,0.1100,0.42
5/30/2014,0.1000,0.37
6/30/2014,0.1100,0.47
7/31/2014,0.1200,0.53
8/29/2014,0.0900,0.48
9/30/2014,0.1300,0.58
10/31/2014,0.1100,0.5
11/28/2014,0.1300,0.47
12/31/2014,0.2500,0.67
1/30/2015,0.1800,0.47
2/27/2015,0.2200,0.63
3/31/2015,0.2600,0.56
4/30/2015,0.2400,0.58
5/29/2015,0.2600,0.61
6/30/2015,0.2800,0.64
7/31/2015,0.3300,0.67
8/31/2015,0.3900,0.74
9/30/2015,0.3300,0.64
10/30/2015,0.3400,0.75
11/30/2015,0.5100,0.94
12/31/2015,0.6500,1.06
1/29/2016,0.4700,0.76
2/29/2016,0.6200,0.78
3/31/2016,0.5900,0.73
4/29/2016,0.5600,0.77
5/31/2016,0.6800,0.87
6/30/2016,0.4500,0.58
7/29/2016,0.5000,0.67
8/31/2016,0.6100,0.8
9/30/2016,0.5900,0.77
10/31/2016,0.6600,0.86
11/30/2016,0.8000,1.11
12/30/2016,0.8500,1.2
1/31/2017,0.8400,1.19
2/28/2017,0.8800,1.22
3/31/2017,1.0300,1.27
4/28/2017,1.0700,1.28
5/31/2017,1.1700,1.28
6/30/2017,1.2400,1.38
7/31/2017,1.2300,1.34
8/31/2017,1.2300,1.33
9/29/2017,1.3100,1.47
10/31/2017,1.4300,1.6
11/30/2017,1.6200,1.78
12/29/2017,1.7600,1.89
1/31/2018,1.9000,2.14
2/28/2018,2.0700,2.25
3/29/2018,2.0900,2.27
4/30/2018,2.2400,2.49
5/31/2018,2.2300,2.4
6/29/2018,2.3300,2.52
7/31/2018,2.4400,2.67
8/31/2018,2.4600,2.62
9/28/2018,2.5900,2.81
10/31/2018,2.6900,2.87
11/30/2018,2.7000,2.8
12/31/2018,2.6300,2.48
1/31/2019,2.5500,2.45
2/28/2019,2.5400,2.52
3/29/2019,2.4000,2.27
4/30/2019,2.3900,2.27
5/31/2019,2.2100,1.95
6/28/2019,1.9200,1.75
7/31/2019,2.0000,1.89
8/30/2019,1.7600,1.5
9/30/2019,1.7500,1.63
10/31/2019,1.5300,1.52
11/29/2019,1.6000,1.61
12/31/2019,1.5900,1.58
1/31/2020,1.4500,1.33
2/28/2020,0.9700,0.86
3/31/2020,0.1700,0.23
4/30/2020,0.1600,0.2
5/29/2020,0.1700,0.16
6/30/2020,0.1600,0.16
7/31/2020,0.1100,0.11
8/31/2020,0.1200,0.14
9/30/2020,0.1200,0.13
10/30/2020,0.1300,0.14
11/30/2020,0.1100,0.16
12/31/2020,0.1000,0.13
1/29/2021,0.1000,0.11
2/26/2021,0.0800,0.14
3/31/2021,0.0700,0.16
4/30/2021,0.0500,0.16
5/28/2021,0.0500,0.14
6/30/2021,0.0700,0.25
7/30/2021,0.0700,0.19
8/31/2021,0.0700,0.2
9/30/2021,0.0900,0.28
10/29/2021,0.1500,0.48
11/30/2021,0.2400,0.52
12/31/2021,0.3900,0.73
1/31/2022,0.7800,1.18
2/28/2022,1.0100,1.44
3/31/2022,1.6300,2.28
4/29/2022,2.1000,2.7
5/31/2022,2.0800,2.53
6/30/2022,2.8000,2.92
7/29/2022,2.9800,2.89
